"사용월","호선명","지하철역","유임승차인원","무임승차인원","유임하차인원","무임하차인원","작업일자"
"202304","1호선","종로5가","471855","255817","470399","247162","20230503"
"202304","1호선","종로3가","487157","304625","438797","282190","20230503"
"202304","1호선","종각","923198","143472","904949","133863","20230503"
"202304","1호선","시청","642597","96416","647250","94082","20230503"
"202304","공항철도 1호선","서울역","343719","35909","313481","32305","20230503"
"202304","공항철도 1호선","영종","94080","23513","94655","23339","20230503"
"202304","공항철도 1호선","인천공항2터미널","124819","12885","110255","11346","20230503"
"202304","공항철도 1호선","인천공항1터미널","337937","32183","315784","29165","20230503"
"202304","공항철도 1호선","공항화물청사","51113","9417","54396","9191","20230503"
"202304","공항철도 1호선","운서","233235","32236","243546","32704","20230503"
"202304","공항철도 1호선","청라국제도시","182850","14526","174199","14630","20230503"
"202304","공항철도 1호선","검암","172581","18425","173734","18761","20230503"
"202304","공항철도 1호선","계양","330797","36190","305121","33683","20230503"
"202304","공항철도 1호선","김포공항","300019","27838","170935","18832","20230503"
"202304","공항철도 1호선","마곡나루(서울식물원)","270951","17975","264285","18427","20230503"
"202304","공항철도 1호선","디지털미디어시티","358047","27964","331157","26093","20230503"
"202304","공항철도 1호선","홍대입구","396071","19356","388927","17837","20230503"
"202304","공항철도 1호선","공덕","66838","8368","92379","10292","20230503"
"202303","1호선","청량리(서울시립대입구)","365529","275822","359389","273290","20230403"
"202303","1호선","시청","669179","108562","673785","107376","20230403"
"202303","1호선","종각","992515","156932","975393","147033","20230403"
"202303","1호선","종로3가","516820","338698","464324","313743","20230403"
"202303","1호선","종로5가","497105","282207","498548","271364","20230403"
"202303","1호선","동대문","233383","134328","223763","134865","20230403"
"202303","1호선","신설동","303835","126310","291812","122327","20230403"
"202303","1호선","제기동","247546","299315","237304","320638","20230403"
"202303","1호선","서울역","1349455","223511","1298855","212406","20230403"
"202303","1호선","동묘앞","147036","175816","156142","179572","20230403"
"202303","공항철도 1호선","검암","181361","18407","180738","18645","20230403"
"202303","공항철도 1호선","영종","95473","23454","95979","23196","20230403"
"202303","공항철도 1호선","인천공항2터미널","125592","12689","105306","11290","20230403"
"202303","공항철도 1호선","인천공항1터미널","356315","32941","316284","30214","20230403"
"202303","공항철도 1호선","공항화물청사","54758","9676","58081","9479","20230403"
"202303","공항철도 1호선","운서","233611","32199","244445","32279","20230403"
"202303","공항철도 1호선","서울역","345128","36643","291389","32263","20230403"
"202303","공항철도 1호선","공덕","69536","8729","96104","10788","20230403"
"202303","공항철도 1호선","홍대입구","402194","20549","400956","18734","20230403"
"202303","공항철도 1호선","디지털미디어시티","383441","29465","356717","27668","20230403"
"202303","공항철도 1호선","마곡나루(서울식물원)","276157","17742","267198","18250","20230403"
"202303","공항철도 1호선","김포공항","301027","27876","174393","18672","20230403"
"202303","공항철도 1호선","계양","346718","36767","320297","34626","20230403"
"202303","공항철도 1호선","청라국제도시","194715","14503","184596","14503","20230403"
"202302","1호선","동묘앞","122760","146547","130605","149164","20230303"
"202302","1호선","청량리(서울시립대입구)","307649","239405","304860","236513","20230303"
"202302","1호선","제기동","220559","259286","212160","277782","20230303"
"202302","1호선","신설동","260818","111587","254274","107535","20230303"
"202302","1호선","동대문","203174","113345","193753","112857","20230303"
"202302","1호선","종로5가","440520","238125","440031","229346","20230303"
"202302","1호선","종로3가","463092","296614","422317","274619","20230303"
"202302","1호선","종각","916978","135260","900438","128068","20230303"
"202302","1호선","시청","586202","87441","598377","84167","20230303"
"202302","1호선","서울역","1249188","189394","1200852","179379","20230303"
"202302","공항철도 1호선","디지털미디어시티","345670","26303","321040","24885","20230303"
"202302","공항철도 1호선","홍대입구","371643","17770","370878","16276","20230303"
"202302","공항철도 1호선","영종","86433","19505","86835","19245","20230303"
"202302","공항철도 1호선","서울역","298626","31502","269885","27634","20230303"
"202302","공항철도 1호선","공덕","63484","7727","88269","9626","20230303"
"202302","공항철도 1호선","인천공항2터미널","112368","10848","96148","9688","20230303"
"202302","공항철도 1호선","인천공항1터미널","315335","24610","283216","23110","20230303"
"202302","공항철도 1호선","공항화물청사","48877","8566","51733","8258","20230303"
"202302","공항철도 1호선","운서","209879","26969","218767","27354","20230303"
"202302","공항철도 1호선","청라국제도시","174892","12353","165704","12192","20230303"
"202302","공항철도 1호선","검암","162448","15537","159658","15472","20230303"
"202302","공항철도 1호선","계양","303769","31529","278114","29540","20230303"
"202302","공항철도 1호선","김포공항","285967","21090","158917","13960","20230303"
"202302","공항철도 1호선","마곡나루(서울식물원)","253684","14782","245482","15533","20230303"
"202301","1호선","청량리(서울시립대입구)","309342","242454","305961","243890","20230203"
"202301","1호선","서울역","1228346","171270","1173888","161413","20230203"
"202301","1호선","시청","566559","76126","580516","73149","20230203"
"202301","1호선","종각","885821","125085","862251","117231","20230203"
"202301","1호선","종로3가","447641","271449","411958","251592","20230203"
"202301","1호선","종로5가","428412","217290","424366","209180","20230203"
"202301","1호선","동대문","210265","104059","198163","102142","20230203"
"202301","1호선","신설동","256664","104780","248625","100582","20230203"
"202301","1호선","제기동","221450","266914","215567","289322","20230203"
"202301","1호선","동묘앞","118696","129707","125235","132735","20230203"
"202301","공항철도 1호선","공항화물청사","53919","8637","57242","8254","20230203"
"202301","공항철도 1호선","서울역","303007","29043","268367","25369","20230203"
"202301","공항철도 1호선","공덕","63790","7221","87082","8956","20230203"
"202301","공항철도 1호선","홍대입구","354648","16525","358941","15278","20230203"
"202301","공항철도 1호선","디지털미디어시티","338019","23865","314446","22745","20230203"
"202301","공항철도 1호선","마곡나루(서울식물원)","247108","13239","237359","13957","20230203"
"202301","공항철도 1호선","김포공항","300405","21322","169664","14065","20230203"
"202301","공항철도 1호선","계양","297241","28681","273531","27091","20230203"
"202301","공항철도 1호선","검암","161977","14398","158713","14063","20230203"
"202301","공항철도 1호선","청라국제도시","172948","11510","164099","11362","20230203"
"202301","공항철도 1호선","운서","214757","25639","225806","25876","20230203"
"202301","공항철도 1호선","인천공항1터미널","316087","22724","305609","21281","20230203"
"202301","공항철도 1호선","인천공항2터미널","116249","10805","104723","9669","20230203"
"202301","공항철도 1호선","영종","85599","17722","86150","17596","20230203"
"202212","1호선","서울역","1350791","196523","1316828","187268","20230103"
"202212","1호선","동묘앞","134207","137351","141805","139883","20230103"
"202212","1호선","청량리(서울시립대입구)","344620","242950","342766","245420","20230103"
"202212","1호선","제기동","238529","257360","228924","275606","20230103"
"202212","1호선","신설동","288269","114634","277560","110172","20230103"
"202212","1호선","동대문","230076","120749","215833","118870","20230103"
"202212","1호선","종로5가","476315","247835","470710","238588","20230103"
"202212","1호선","종로3가","490967","309071","450017","287432","20230103"
